Market,2026 Q2 EST,2026 Q3,2026 Q4,2027 Q1,2027 Q2,2027 Q3,2027 Q4,2028 Q1,2028 Q2,2028 Q3,2028 Q4,2029 Q1,2029 Q2,2029 Q3,2029 Q4,2030 Q1,2030 Q2,2030 Q3,2030 Q4,2031 Q1,2031 Q2,2031 Q3,2031 Q4,2032 Q1,2032 Q2,2032 Q3,2032 Q4,2033 Q1,2033 Q2,2033 Q3,2033 Q4,2034 Q1,2034 Q2,2034 Q3,2034 Q4,2035 Q1,2035 Q2,2035 Q3,2035 Q4,2036 Q1
San Diego - CA,1,0.993421052631579,0.9835526315789475,0.9901315789473684,1.0,1.0,0.9967105263157894,1.006578947368421,1.0197368421052633,1.0197368421052633,1.0164473684210527,1.0263157894736843,1.0427631578947367,1.0427631578947367,1.0394736842105263,1.049342105263158,1.0625,1.0657894736842106,1.0625,1.075657894736842,1.0888157894736843,1.0888157894736843,1.0888157894736843,1.0986842105263157,1.1151315789473684,1.1151315789473684,1.1151315789473684,1.1282894736842106,1.1414473684210527,1.144736842105263,1.1414473684210527,1.1546052631578947,1.1710526315789473,1.1743421052631577,1.1710526315789473,1.1842105263157894,1.200657894736842,1.200657894736842,1.200657894736842,1.213815789473684
San Francisco - CA,1,1.0104166666666667,1.0166666666666666,1.0416666666666667,1.0645833333333334,1.0666666666666667,1.06875,1.0875,1.10625,1.1020833333333333,1.1020833333333333,1.1187500000000001,1.1354166666666667,1.13125,1.1291666666666667,1.1458333333333335,1.1604166666666669,1.1541666666666668,1.1520833333333333,1.1666666666666667,1.1812500000000001,1.175,1.1708333333333334,1.1854166666666668,1.2020833333333334,1.19375,1.1895833333333334,1.20625,1.2208333333333334,1.2125000000000001,1.2083333333333333,1.2229166666666667,1.2395833333333335,1.2312500000000002,1.2270833333333333,1.2416666666666667,1.25625,1.25,1.24375,1.2604166666666667
San Jose - CA,1,0.9948979591836735,0.9948979591836735,1.017857142857143,1.0459183673469388,1.0382653061224492,1.0331632653061225,1.0535714285714286,1.0765306122448979,1.066326530612245,1.0586734693877553,1.0790816326530615,1.1020408163265307,1.0892857142857142,1.0816326530612246,1.1020408163265307,1.125,1.1096938775510203,1.1020408163265307,1.1224489795918369,1.1454081632653061,1.1301020408163265,1.1224489795918369,1.142857142857143,1.1683673469387756,1.1530612244897958,1.1454081632653061,1.1658163265306123,1.191326530612245,1.1760204081632655,1.1658163265306123,1.1887755102040818,1.211734693877551,1.1964285714285716,1.1887755102040818,1.209183673469388,1.2346938775510203,1.219387755102041,1.209183673469388,1.2321428571428572
Santa Barbara - CA,1,0.9969604863221884,0.9908814589665653,0.9969604863221884,1.0091185410334347,1.0091185410334347,1.006079027355623,1.0182370820668694,1.0303951367781155,1.0303951367781155,1.0303951367781155,1.0425531914893618,1.0547112462006079,1.0547112462006079,1.0547112462006079,1.0638297872340425,1.0790273556231003,1.0790273556231003,1.0790273556231003,1.088145896656535,1.1033434650455927,1.1033434650455927,1.1033434650455927,1.115501519756839,1.127659574468085,1.1306990881458967,1.127659574468085,1.1398176291793314,1.1550151975683889,1.1550151975683889,1.1550151975683889,1.1671732522796352,1.182370820668693,1.182370820668693,1.182370820668693,1.1945288753799392,1.209726443768997,1.209726443768997,1.209726443768997,1.221884498480243
Santa Rosa - CA,1,0.9962686567164178,0.9925373134328358,0.9962686567164178,1.007462686567164,1.007462686567164,1.007462686567164,1.0149253731343284,1.0298507462686566,1.0261194029850746,1.0261194029850746,1.0373134328358207,1.052238805970149,1.052238805970149,1.0485074626865671,1.0597014925373134,1.0746268656716418,1.0708955223880596,1.0708955223880596,1.0820895522388059,1.0970149253731343,1.0932835820895523,1.0932835820895523,1.1044776119402984,1.1194029850746268,1.1194029850746268,1.1194029850746268,1.130597014925373,1.1455223880597014,1.1417910447761193,1.1417910447761193,1.1529850746268655,1.167910447761194,1.167910447761194,1.167910447761194,1.1791044776119404,1.1940298507462686,1.1940298507462686,1.1940298507462686,1.2052238805970148
Sarasota - FL,1,0.9945054945054945,0.989010989010989,0.989010989010989,0.9945054945054945,0.9945054945054945,0.9945054945054945,1.0054945054945055,1.010989010989011,1.0164835164835164,1.0164835164835164,1.0274725274725276,1.0329670329670328,1.0384615384615383,1.0384615384615383,1.0439560439560438,1.054945054945055,1.054945054945055,1.054945054945055,1.065934065934066,1.0714285714285714,1.0714285714285714,1.0769230769230769,1.0824175824175823,1.0934065934065933,1.0934065934065933,1.0989010989010988,1.1043956043956042,1.1153846153846152,1.1153846153846152,1.1153846153846152,1.1263736263736261,1.1373626373626373,1.1373626373626373,1.1373626373626373,1.1483516483516483,1.1593406593406592,1.1593406593406592,1.1593406593406592,1.1703296703296702
Savannah - GA,1,0.9936708860759493,0.9873417721518988,0.9873417721518988,1.0,1.0,0.9936708860759493,1.0063291139240507,1.0126582278481013,1.018987341772152,1.018987341772152,1.0253164556962024,1.0379746835443038,1.0379746835443038,1.0379746835443038,1.050632911392405,1.0569620253164556,1.0632911392405062,1.0632911392405062,1.0696202531645569,1.0822784810126582,1.0822784810126582,1.0822784810126582,1.0886075949367089,1.10126582278481,1.10126582278481,1.10126582278481,1.1139240506329113,1.1265822784810127,1.1265822784810127,1.1265822784810127,1.1329113924050633,1.1455696202531644,1.1518987341772151,1.1455696202531644,1.1582278481012658,1.1708860759493671,1.1708860759493671,1.1708860759493671,1.1835443037974684
Scranton - PA,1,0.9935897435897436,0.9935897435897436,1.0,1.0128205128205128,1.0128205128205128,1.0128205128205128,1.0192307692307692,1.0320512820512822,1.0320512820512822,1.0320512820512822,1.0384615384615385,1.0576923076923077,1.051282051282051,1.051282051282051,1.064102564102564,1.0769230769230769,1.0769230769230769,1.0769230769230769,1.0833333333333333,1.096153846153846,1.096153846153846,1.096153846153846,1.1025641025641024,1.1153846153846154,1.1153846153846154,1.1153846153846154,1.1217948717948718,1.141025641025641,1.1346153846153846,1.1346153846153846,1.141025641025641,1.1602564102564104,1.1602564102564104,1.1538461538461537,1.1666666666666667,1.1794871794871795,1.1794871794871795,1.1794871794871795,1.185897435897436
Seattle - WA,1,0.9924528301886792,0.988679245283019,1.0,1.0150943396226415,1.0075471698113208,1.0037735849056604,1.0188679245283019,1.0339622641509436,1.0264150943396229,1.0226415094339623,1.0377358490566038,1.0566037735849056,1.049056603773585,1.0452830188679245,1.060377358490566,1.0754716981132075,1.0716981132075472,1.0679245283018868,1.0830188679245283,1.1018867924528302,1.0943396226415094,1.090566037735849,1.1056603773584908,1.1245283018867924,1.1207547169811323,1.1132075471698115,1.1320754716981132,1.150943396226415,1.1433962264150943,1.139622641509434,1.1584905660377358,1.177358490566038,1.169811320754717,1.1660377358490566,1.1849056603773587,1.2037735849056603,1.1962264150943396,1.1924528301886794,1.211320754716981
Shreveport - LA,1,0.9917355371900827,0.9834710743801652,0.9917355371900827,1.0,1.0,0.9917355371900827,1.0082644628099173,1.0165289256198347,1.0165289256198347,1.0165289256198347,1.024793388429752,1.0413223140495869,1.0413223140495869,1.0330578512396695,1.0495867768595042,1.0578512396694215,1.0578512396694215,1.0578512396694215,1.0661157024793388,1.0826446280991737,1.0826446280991737,1.0743801652892562,1.0826446280991737,1.0991735537190084,1.0991735537190084,1.0991735537190084,1.1074380165289257,1.1239669421487604,1.1239669421487604,1.115702479338843,1.132231404958678,1.140495867768595,1.140495867768595,1.132231404958678,1.1487603305785123,1.165289256198347,1.1570247933884297,1.1570247933884297,1.165289256198347
Spokane - WA,1,1.0,0.9869281045751633,1.0,1.0065359477124183,1.0065359477124183,1.0065359477124183,1.0130718954248366,1.0261437908496733,1.0261437908496733,1.0261437908496733,1.0392156862745099,1.0522875816993464,1.0522875816993464,1.0457516339869282,1.0588235294117647,1.0718954248366013,1.0718954248366013,1.065359477124183,1.0784313725490196,1.091503267973856,1.091503267973856,1.091503267973856,1.1045751633986927,1.1176470588235294,1.1176470588235294,1.1111111111111112,1.1241830065359477,1.1372549019607843,1.1437908496732025,1.1372549019607843,1.1503267973856208,1.1633986928104576,1.1633986928104576,1.1633986928104576,1.1764705882352942,1.1895424836601307,1.1895424836601307,1.1895424836601307,1.2026143790849673
Springfield - MA,1,1.0,1.0,1.0052910052910053,1.0158730158730158,1.0211640211640212,1.0264550264550265,1.0317460317460319,1.0423280423280423,1.0476190476190477,1.052910052910053,1.0582010582010584,1.0687830687830688,1.074074074074074,1.0793650793650795,1.0846560846560847,1.08994708994709,1.0952380952380951,1.1005291005291007,1.1111111111111112,1.1164021164021163,1.1216931216931219,1.126984126984127,1.1375661375661377,1.142857142857143,1.1481481481481481,1.1534391534391535,1.1640211640211642,1.1693121693121693,1.1746031746031749,1.17989417989418,1.1851851851851853,1.1957671957671958,1.2010582010582012,1.2063492063492063,1.2116402116402116,1.2222222222222223,1.2275132275132274,1.232804232804233,1.2433862433862435
Springfield - MO,1,0.9915254237288136,0.9915254237288136,1.0,1.0084745762711864,1.0084745762711864,1.0084745762711864,1.0169491525423728,1.0254237288135593,1.033898305084746,1.033898305084746,1.0423728813559323,1.0508474576271187,1.0508474576271187,1.0508474576271187,1.0593220338983051,1.076271186440678,1.076271186440678,1.076271186440678,1.0847457627118644,1.093220338983051,1.093220338983051,1.093220338983051,1.1016949152542375,1.1101694915254239,1.1186440677966103,1.1186440677966103,1.1271186440677967,1.1355932203389831,1.1355932203389831,1.1355932203389831,1.1440677966101696,1.152542372881356,1.152542372881356,1.152542372881356,1.1694915254237288,1.1779661016949152,1.1779661016949152,1.1779661016949152,1.1864406779661016
Stamford - CT,1,0.9834983498349835,0.9735973597359737,0.9801980198019803,0.9900990099009902,0.986798679867987,0.9834983498349835,0.9933993399339934,1.0066006600660067,1.0033003300330035,1.0,1.0132013201320131,1.0264026402640265,1.0231023102310233,1.0198019801980198,1.0297029702970297,1.042904290429043,1.0396039603960396,1.0363036303630364,1.0462046204620463,1.0594059405940595,1.0561056105610562,1.0528052805280528,1.0660066006600661,1.0792079207920793,1.0759075907590758,1.0726072607260726,1.0825082508250825,1.0957095709570956,1.0924092409240924,1.0891089108910892,1.099009900990099,1.1122112211221122,1.108910891089109,1.1056105610561058,1.118811881188119,1.132013201320132,1.1254125412541256,1.1221122112211221,1.132013201320132
Stockton - CA,1,1.0,0.995169082125604,1.0,1.0096618357487923,1.0144927536231885,1.0144927536231885,1.0241545893719808,1.033816425120773,1.033816425120773,1.038647342995169,1.0483091787439613,1.0579710144927537,1.0579710144927537,1.06280193236715,1.0724637681159421,1.0821256038647344,1.0821256038647344,1.0869565217391306,1.0966183574879227,1.106280193236715,1.106280193236715,1.1111111111111112,1.1207729468599035,1.1304347826086956,1.135265700483092,1.135265700483092,1.1449275362318843,1.1594202898550725,1.1594202898550725,1.1642512077294687,1.173913043478261,1.1884057971014494,1.1884057971014494,1.1932367149758456,1.202898550724638,1.2173913043478262,1.2173913043478262,1.2222222222222223,1.2318840579710144
Syracuse - NY,1,1.0,0.9939024390243902,1.0060975609756098,1.0121951219512195,1.0182926829268293,1.0182926829268293,1.024390243902439,1.0365853658536586,1.0365853658536586,1.0365853658536586,1.048780487804878,1.0609756097560976,1.0609756097560976,1.0609756097560976,1.0670731707317074,1.079268292682927,1.079268292682927,1.079268292682927,1.0914634146341464,1.103658536585366,1.0975609756097562,1.103658536585366,1.1097560975609757,1.1219512195121952,1.1219512195121952,1.1219512195121952,1.1341463414634148,1.146341463414634,1.1402439024390245,1.1402439024390245,1.1524390243902438,1.1646341463414633,1.1646341463414633,1.1646341463414633,1.170731707317073,1.1829268292682926,1.1829268292682926,1.1829268292682926,1.1951219512195121
Tallahassee - FL,1,1.0,0.9926470588235294,0.9926470588235294,1.0,1.0073529411764706,1.0,1.0073529411764706,1.0220588235294117,1.0220588235294117,1.0220588235294117,1.0367647058823528,1.0441176470588234,1.0441176470588234,1.0441176470588234,1.051470588235294,1.0661764705882353,1.0661764705882353,1.0661764705882353,1.0735294117647058,1.088235294117647,1.088235294117647,1.088235294117647,1.0955882352941175,1.1102941176470587,1.1102941176470587,1.1102941176470587,1.1176470588235294,1.1323529411764706,1.1323529411764706,1.1323529411764706,1.1397058823529411,1.1544117647058822,1.1544117647058822,1.1544117647058822,1.1617647058823528,1.1764705882352942,1.1764705882352942,1.1764705882352942,1.1911764705882353
Tampa - FL,1,0.9839572192513368,0.9732620320855615,0.9732620320855615,0.9839572192513368,0.9786096256684492,0.9732620320855615,0.9786096256684492,0.9893048128342246,0.9893048128342246,0.9893048128342246,0.9946524064171123,1.0106951871657752,1.0053475935828875,1.0053475935828875,1.016042780748663,1.0267379679144384,1.0267379679144384,1.0267379679144384,1.0374331550802138,1.053475935828877,1.053475935828877,1.053475935828877,1.0641711229946524,1.0748663101604277,1.0748663101604277,1.0748663101604277,1.0909090909090908,1.1016042780748663,1.1016042780748663,1.1016042780748663,1.1176470588235292,1.1283422459893047,1.1283422459893047,1.1283422459893047,1.1443850267379678,1.1550802139037433,1.1550802139037433,1.1550802139037433,1.1711229946524062
Toledo - OH,1,1.0,1.0,1.0080645161290323,1.0161290322580645,1.0161290322580645,1.0161290322580645,1.0241935483870968,1.0403225806451613,1.0403225806451613,1.0403225806451613,1.0483870967741935,1.0564516129032258,1.0645161290322582,1.0645161290322582,1.0725806451612905,1.0806451612903227,1.0806451612903227,1.0806451612903227,1.088709677419355,1.1048387096774195,1.1048387096774195,1.1048387096774195,1.1129032258064515,1.1209677419354838,1.1209677419354838,1.1209677419354838,1.129032258064516,1.1451612903225805,1.1451612903225805,1.1451612903225805,1.1532258064516128,1.161290322580645,1.161290322580645,1.161290322580645,1.1693548387096775,1.185483870967742,1.185483870967742,1.185483870967742,1.1935483870967742
Trenton - NJ,1,1.0,0.9957805907172995,1.0042194092827004,1.0126582278481011,1.0126582278481011,1.0168776371308017,1.0253164556962024,1.0337552742616034,1.0379746835443038,1.0379746835443038,1.0464135021097045,1.0548523206751055,1.0590717299578059,1.0590717299578059,1.0675105485232066,1.0759493670886076,1.080168776371308,1.080168776371308,1.0886075949367089,1.0970464135021096,1.10126582278481,1.10126582278481,1.109704641350211,1.1181434599156117,1.1223628691983123,1.1223628691983123,1.130801687763713,1.139240506329114,1.1434599156118144,1.1476793248945147,1.1561181434599157,1.1645569620253162,1.1645569620253162,1.1687763713080168,1.1772151898734178,1.1856540084388185,1.1898734177215189,1.1898734177215189,1.1983122362869196
Tucson - AZ,1,0.9931972789115646,0.9795918367346939,0.9863945578231292,0.9931972789115646,0.9931972789115646,0.9863945578231292,0.9931972789115646,1.0068027210884354,1.0068027210884354,1.0,1.0136054421768708,1.0204081632653061,1.0204081632653061,1.0204081632653061,1.0272108843537415,1.0408163265306123,1.0408163265306123,1.034013605442177,1.0476190476190477,1.054421768707483,1.054421768707483,1.054421768707483,1.0612244897959184,1.0748299319727892,1.0748299319727892,1.0748299319727892,1.0816326530612246,1.0952380952380953,1.0952380952380953,1.08843537414966,1.1020408163265307,1.1156462585034013,1.1156462585034013,1.1088435374149659,1.1224489795918366,1.1360544217687074,1.1360544217687074,1.129251700680272,1.1428571428571428
Tulsa - OK,1,1.0,1.0,1.0,1.0080645161290323,1.0161290322580645,1.0161290322580645,1.0241935483870968,1.032258064516129,1.032258064516129,1.032258064516129,1.0403225806451613,1.0483870967741935,1.0483870967741935,1.0483870967741935,1.0564516129032258,1.0645161290322582,1.0645161290322582,1.0645161290322582,1.0725806451612905,1.0806451612903227,1.0806451612903227,1.0806451612903227,1.088709677419355,1.0967741935483872,1.0967741935483872,1.0967741935483872,1.1048387096774195,1.1129032258064515,1.1129032258064515,1.1129032258064515,1.1209677419354838,1.129032258064516,1.129032258064516,1.129032258064516,1.1370967741935483,1.1532258064516128,1.1532258064516128,1.1532258064516128,1.161290322580645
Vallejo-Fairfield - CA,1,0.9958847736625513,0.9876543209876543,1.0,1.008230452674897,1.008230452674897,1.0041152263374484,1.0164609053497942,1.02880658436214,1.02880658436214,1.0246913580246915,1.0411522633744854,1.0534979423868311,1.0534979423868311,1.0493827160493825,1.0617283950617284,1.074074074074074,1.074074074074074,1.0699588477366255,1.0864197530864197,1.0987654320987654,1.0987654320987654,1.0946502057613168,1.1069958847736625,1.1234567901234567,1.1234567901234567,1.1152263374485596,1.1316872427983538,1.1481481481481481,1.1481481481481481,1.139917695473251,1.1563786008230452,1.1728395061728394,1.1728395061728394,1.1687242798353907,1.1851851851851851,1.1975308641975309,1.1975308641975309,1.1934156378600822,1.2098765432098764
Ventura - CA,1,0.9966555183946487,0.9899665551839464,1.0,1.0100334448160535,1.0100334448160535,1.0066889632107021,1.0200668896321068,1.0334448160535117,1.0334448160535117,1.0301003344481605,1.0434782608695652,1.0568561872909699,1.0568561872909699,1.0535117056856187,1.0668896321070234,1.080267558528428,1.080267558528428,1.0769230769230769,1.0903010033444815,1.1070234113712374,1.1036789297658862,1.100334448160535,1.117056856187291,1.1304347826086956,1.1270903010033444,1.1270903010033444,1.140468227424749,1.157190635451505,1.1538461538461537,1.1538461538461537,1.1672240802675584,1.1839464882943143,1.180602006688963,1.177257525083612,1.1939799331103678,1.2107023411371236,1.2073578595317724,1.2040133779264213,1.220735785953177
Visalia - CA,1,1.0,1.0,1.0,1.0125786163522013,1.0125786163522013,1.0125786163522013,1.0251572327044023,1.0314465408805031,1.0377358490566038,1.0377358490566038,1.0440251572327044,1.0566037735849056,1.0566037735849056,1.0628930817610063,1.069182389937107,1.0817610062893082,1.0817610062893082,1.0880503144654088,1.0943396226415094,1.1069182389937107,1.1069182389937107,1.1132075471698113,1.119496855345912,1.1320754716981132,1.1320754716981132,1.1383647798742138,1.1446540880503144,1.1572327044025157,1.1635220125786163,1.1635220125786163,1.1761006289308176,1.1886792452830188,1.1886792452830188,1.1949685534591195,1.20125786163522,1.2138364779874213,1.2138364779874213,1.220125786163522,1.2327044025157232
Washington - DC,1,0.9882352941176471,0.9764705882352943,0.9882352941176471,1.003921568627451,0.9960784313725491,0.9921568627450981,1.003921568627451,1.019607843137255,1.0156862745098039,1.0117647058823531,1.0235294117647058,1.0392156862745099,1.035294117647059,1.027450980392157,1.0431372549019609,1.058823529411765,1.0509803921568628,1.0470588235294118,1.058823529411765,1.0745098039215688,1.0705882352941176,1.0666666666666669,1.0784313725490198,1.0941176470588236,1.0901960784313725,1.0862745098039217,1.0980392156862746,1.1137254901960785,1.1098039215686275,1.1058823529411765,1.1215686274509804,1.1372549019607843,1.1294117647058823,1.1254901960784316,1.1411764705882355,1.1568627450980393,1.1490196078431374,1.1450980392156864,1.1607843137254903
Wichita - KS,1,0.9913043478260869,0.9913043478260869,1.0,1.008695652173913,1.008695652173913,1.008695652173913,1.0173913043478262,1.0260869565217392,1.0260869565217392,1.0260869565217392,1.0347826086956522,1.0434782608695652,1.0521739130434784,1.0521739130434784,1.0521739130434784,1.0695652173913044,1.0695652173913044,1.0695652173913044,1.0782608695652174,1.0869565217391306,1.0869565217391306,1.0869565217391306,1.0956521739130436,1.1043478260869566,1.1043478260869566,1.1043478260869566,1.1130434782608696,1.1217391304347828,1.1217391304347828,1.1217391304347828,1.1304347826086958,1.1391304347826088,1.1391304347826088,1.1391304347826088,1.1478260869565218,1.156521739130435,1.156521739130435,1.156521739130435,1.165217391304348
Winston-Salem - NC,1,1.0,0.9847328244274809,0.9923664122137404,1.0076335877862594,1.0076335877862594,1.0,1.0076335877862594,1.0229007633587786,1.0229007633587786,1.0229007633587786,1.0381679389312977,1.0458015267175573,1.0458015267175573,1.0458015267175573,1.0610687022900762,1.0687022900763357,1.0687022900763357,1.0687022900763357,1.0763358778625953,1.0916030534351144,1.0916030534351144,1.0916030534351144,1.0992366412213739,1.114503816793893,1.114503816793893,1.114503816793893,1.1221374045801527,1.1374045801526718,1.1374045801526718,1.1374045801526718,1.1450381679389312,1.1603053435114503,1.1603053435114503,1.1603053435114503,1.16793893129771,1.183206106870229,1.183206106870229,1.183206106870229,1.1984732824427482
Worcester - MA,1,0.9914163090128755,0.9871244635193132,1.0,1.0128755364806865,1.0085836909871244,1.0085836909871244,1.0214592274678111,1.0343347639484979,1.0300429184549356,1.0300429184549356,1.0472103004291844,1.0600858369098713,1.055793991416309,1.051502145922747,1.0686695278969958,1.0815450643776823,1.07725321888412,1.0729613733905579,1.090128755364807,1.1030042918454934,1.0987124463519313,1.0987124463519313,1.1115879828326178,1.1244635193133048,1.1201716738197425,1.1201716738197425,1.1373390557939913,1.150214592274678,1.1416309012875536,1.1416309012875536,1.1587982832618027,1.1716738197424892,1.1630901287553648,1.1630901287553648,1.1802575107296136,1.1931330472103003,1.1888412017167382,1.1888412017167382,1.206008583690987
York - PA,1,1.0,0.9933333333333333,1.0,1.0133333333333334,1.0133333333333334,1.0133333333333334,1.0266666666666666,1.0333333333333334,1.04,1.04,1.0466666666666666,1.06,1.06,1.06,1.0733333333333335,1.08,1.0866666666666667,1.08,1.0933333333333333,1.1066666666666667,1.1066666666666667,1.1066666666666667,1.1133333333333333,1.1266666666666667,1.1266666666666667,1.1266666666666667,1.14,1.1466666666666667,1.1533333333333333,1.1466666666666667,1.16,1.1733333333333333,1.1733333333333333,1.1733333333333333,1.1866666666666668,1.1933333333333334,1.2,1.2,1.2066666666666668
Youngstown - OH,1,1.0,1.0,1.0093457943925235,1.0186915887850467,1.0186915887850467,1.0280373831775702,1.0280373831775702,1.0373831775700935,1.046728971962617,1.046728971962617,1.05607476635514,1.0654205607476634,1.0654205607476634,1.0654205607476634,1.0747663551401867,1.0841121495327102,1.0841121495327102,1.0934579439252334,1.102803738317757,1.102803738317757,1.1121495327102802,1.1121495327102802,1.1214953271028036,1.1214953271028036,1.130841121495327,1.130841121495327,1.1401869158878504,1.1495327102803738,1.1495327102803738,1.1495327102803738,1.158878504672897,1.1682242990654206,1.1682242990654206,1.1775700934579438,1.1775700934579438,1.1869158878504673,1.1962616822429906,1.1962616822429906,1.205607476635514
