Market,2016 Q1,2016 Q2,2016 Q3,2016 Q4,2017 Q1,2017 Q2,2017 Q3,2017 Q4,2018 Q1,2018 Q2,2018 Q3,2018 Q4,2019 Q1,2019 Q2,2019 Q3,2019 Q4,2020 Q1,2020 Q2,2020 Q3,2020 Q4,2021 Q1,2021 Q2,2021 Q3,2021 Q4,2022 Q1,2022 Q2,2022 Q3,2022 Q4,2023 Q1,2023 Q2,2023 Q3,2023 Q4,2024 Q1,2024 Q2,2024 Q3,2024 Q4,2025 Q1,2025 Q2,2025 Q3,2025 Q4,2026 Q1,2026 Q2 EST,2026 Q3,2026 Q4,2027 Q1,2027 Q2,2027 Q3,2027 Q4,2028 Q1,2028 Q2,2028 Q3,2028 Q4,2029 Q1,2029 Q2,2029 Q3,2029 Q4,2030 Q1,2030 Q2,2030 Q3,2030 Q4,2031 Q1,2031 Q2,2031 Q3,2031 Q4,2032 Q1,2032 Q2,2032 Q3,2032 Q4,2033 Q1,2033 Q2,2033 Q3,2033 Q4,2034 Q1,2034 Q2,2034 Q3,2034 Q4,2035 Q1,2035 Q2,2035 Q3,2035 Q4
Stamford - CT,87495.859375,88551.8203125,89543.1171875,90123.0,90410.328125,90662.7109375,90876.7265625,91198.0078125,91027.140625,90798.6796875,90814.3515625,91079.0,92605.1875,94345.8984375,95786.71875,97053.0078125,96330.5625,94079.171875,92780.71875,92032.140625,92898.34375,95891.078125,98417.09375,100810.0078125,102434.3828125,103510.5703125,104815.3125,105968.0,107423.046875,108967.59375,110013.171875,111057.9921875,112646.1796875,114033.1796875,115329.34375,116402.0,116978.8515625,117497.5234375,118109.59375,118700.8671875,118932.4296875,119300.6171875,119719.4609375,120459.109375,121885.2890625,123525.5703125,125416.671875,127247.828125,128970.0703125,130660.6015625,132219.703125,133763.234375,135293.125,136804.234375,138347.40625,139886.40625,141404.59375,142901.375,144368.25,145814.671875,147242.8125,148655.0,150065.546875,151479.375,152898.453125,154328.90625,155757.03125,157197.984375,158655.375,160119.171875,161596.9375,163059.90625,164482.59375,165861.234375,167187.4375,168468.421875,169730.8125,170970.25,172196.46875,173417.6875
Stockton - CA,55257.05859375,56685.0390625,58068.1484375,59517.98828125,59845.5703125,60306.5,60751.3515625,61164.01171875,61977.98828125,62677.7109375,63376.4296875,64119.0,65315.609375,66605.0390625,67784.5625,68997.0,69552.5,70052.3828125,71421.7734375,73128.140625,75418.5,77637.1484375,79247.1484375,80681.0,82227.703125,83722.3515625,85216.8671875,86056.0078125,86202.9609375,86584.2734375,86692.59375,87418.0078125,88480.1171875,89625.15625,91108.890625,93038.0,94948.0625,96506.0,97994.2109375,98943.328125,99390.5625,100051.4921875,100569.46875,101145.9296875,102142.6796875,103249.53125,104511.84375,105735.4765625,106911.0625,108067.75,109136.2734375,110198.3828125,111278.7578125,112357.5,113472.671875,114596.578125,115705.8203125,116808.28125,117897.59375,118979.0703125,120056.109375,121131.671875,122214.7421875,123309.2109375,124412.96875,125528.2734375,126645.2109375,127773.4609375,128918.9921875,130071.5234375,131234.234375,132387.34375,133533.390625,134668.390625,135787.40625,136895.765625,137987.453125,139065.453125,140135.875,141204.625
Syracuse - NY,56844.44140625,57009.83984375,56857.6484375,56702.0,56568.3203125,56423.76171875,56411.26953125,56780.0,57079.69921875,57607.87890625,58327.140625,58714.98828125,59498.30078125,60243.96875,60722.01171875,61213.0,61311.62109375,60687.80859375,60826.890625,60950.9609375,61357.421875,62539.19140625,63268.58984375,64296.0,65410.0390625,66312.4609375,67276.2109375,68303.9921875,69269.71875,70665.8828125,72134.21875,73268.0,74246.078125,75039.578125,75570.46875,76313.0,77296.2890625,78111.859375,79004.8671875,79751.6796875,80128.828125,80598.3828125,81017.5078125,81515.8828125,82243.0234375,83009.296875,83846.921875,84666.203125,85484.7890625,86306.9296875,87097.5390625,87897.25,88717.53125,89548.171875,90404.6875,91271.421875,92131.8125,92989.8203125,93843.4609375,94694.6328125,95545.03125,96393.921875,97244.9375,98101.78125,98963.8125,99834.578125,100709.1484375,101592.6171875,102489.4375,103392.5390625,104302.546875,105208.609375,106101.109375,106984.4765625,107853.9609375,108710.5,109553.15625,110383.2421875,111205.9765625,112027.21875
Tallahassee - FL,45613.33984375,47267.3515625,49048.30078125,50654.0,51158.390625,51329.9609375,51049.140625,50825.0,50682.03125,50491.55859375,50612.51171875,50682.0,51299.359375,51904.62890625,52253.1484375,52729.0,52940.828125,52760.78125,53318.9296875,53897.37890625,54665.7109375,56407.91015625,57719.23046875,58945.0,58897.671875,58495.12109375,58266.140625,58018.01171875,59683.859375,61254.21875,62515.421875,63993.0,64327.28125,64526.48046875,64829.078125,65008.98828125,65713.8515625,66374.4921875,66925.203125,67425.6796875,67558.3203125,67860.2578125,68185.3671875,68533.578125,69059.8984375,69630.3984375,70250.0390625,70862.359375,71474.6875,72090.671875,72689.3984375,73296.5,73922.7578125,74557.90625,75209.9765625,75868.4765625,76522.90625,77177.40625,77830.2421875,78481.4375,79131.921875,79781.6171875,80432.5703125,81088.6796875,81747.9921875,82413.6171875,83083.328125,83759.703125,84447.9375,85140.2421875,85837.46875,86531.53125,87212.6171875,87886.7109375,88550.71875,89206.3515625,89853.609375,90494.25,91131.84375,91769.046875
Tampa - FL,49479.01953125,50039.140625,50617.44140625,51114.98828125,51370.21875,51632.66015625,51875.23046875,52212.0,52833.078125,53422.140625,54159.3515625,54912.01171875,55748.890625,56609.3515625,57296.9296875,57906.01171875,58250.23828125,57841.96875,57963.69140625,58222.12890625,58512.76953125,60037.03125,61396.19921875,62951.0,64692.8515625,66246.9765625,67893.171875,69289.9921875,70452.5390625,71393.1796875,71970.3984375,72743.0078125,74040.9375,75432.4765625,76964.75,78275.0,79285.5625,79996.7109375,80579.0078125,81168.953125,81429.3125,81838.5703125,82201.7265625,82578.1328125,83205.53125,83902.2421875,84674.71875,85437.40625,86197.2578125,86963.5390625,87708.5078125,88466.109375,89247.9921875,90039.09375,90850.7578125,91668.7890625,92480.90625,93293.0390625,94102.2265625,94910.78125,95720.609375,96529.4765625,97340.8828125,98157.5390625,98976.0234375,99801.84375,100632.0078125,101470.7421875,102322.9765625,103181.4375,104046.2890625,104908.5078125,105756.21875,106594.453125,107420.1796875,108235.1484375,109041.90625,109841.6171875,110638.609375,111436.40625
Toledo - OH,47646.62890625,48104.44921875,48486.73828125,48822.0,49225.37890625,49577.578125,49971.25,50389.0,50523.0703125,50712.62109375,51013.21875,51321.0,51899.3515625,52532.46875,53012.3203125,53563.0,54031.640625,52915.21875,53119.66015625,53518.6796875,53808.05859375,56052.4609375,57214.73046875,58191.0,59234.01953125,59903.87890625,60471.890625,61012.0,61503.87890625,62029.30859375,62637.73828125,63074.0,63915.12109375,64742.16015625,65334.8984375,66095.0,66633.4921875,67114.7421875,67743.109375,68168.2578125,68285.1796875,68402.78125,68435.7578125,68666.546875,69186.9921875,69790.078125,70491.1328125,71181.59375,71856.0,72532.8828125,73174.2734375,73821.5078125,74486.0703125,75156.3203125,75846.703125,76542.4609375,77231.5,77916.2578125,78595.59375,79269.71875,79938.4375,80603.140625,81268.2890625,81938.25,82612.1328125,83292.6796875,83975.2890625,84665.7890625,85368.6015625,86075.5390625,86788.359375,87494.34375,88192.7578125,88884.53125,89564.96875,90237.2734375,90898.75,91549.4609375,92193.9765625,92836.1015625
Trenton - NJ,73600.0078125,75018.7421875,76394.2578125,77650.0,78090.3125,78551.5234375,78948.7734375,79173.0,79475.046875,79955.7109375,80207.578125,80631.9921875,80539.609375,80108.6171875,79809.7265625,79492.0,79795.0078125,79010.2734375,79074.1484375,79625.5390625,80173.34375,82687.328125,85115.4921875,87662.0,90535.21875,92707.3203125,94535.0,95667.9921875,95993.0390625,96106.546875,96021.328125,96152.0,98068.1875,100324.5625,102408.921875,104147.9921875,104726.84375,105312.5390625,105989.5234375,106825.5703125,107295.921875,107504.8671875,107645.046875,107991.1484375,108735.1015625,109658.578125,110737.3671875,111833.2734375,112925.2265625,114016.9921875,115067.9296875,116120.3125,117189.2578125,118266.6015625,119365.796875,120472.1328125,121568.9609375,122661.6484375,123749.3984375,124830.5703125,125911.6875,126988.2890625,128066.0078125,129151.546875,130240.2265625,131338.828125,132441.5625,133553.515625,134679.8125,135810.34375,136946.453125,138075.703125,139189.34375,140294.09375,141386.359375,142469.328125,143541.625,144604.765625,145664.546875,146724.796875
Tucson - AZ,47037.921875,47079.69140625,47279.890625,47560.0,48478.87109375,49416.5390625,50426.0703125,51425.0,51904.8984375,52406.80859375,52922.53125,53464.0,54270.58984375,55027.578125,55651.359375,56169.0,56423.05859375,56068.37109375,56174.05859375,56548.73828125,56916.12109375,58300.609375,59522.6484375,60667.0,61833.671875,62584.1484375,63293.4609375,64014.0,65422.2109375,67034.4609375,68444.7734375,69757.9921875,70545.5625,71064.1328125,71521.09375,72067.0,72411.890625,72756.6875,73192.609375,73480.921875,73707.2265625,74034.859375,74351.8515625,74778.5,75459.4765625,76219.59375,77068.8515625,77906.078125,78740.78125,79578.703125,80388.9375,81210.0,82059.2734375,82921.6484375,83809.703125,84709.8984375,85607.609375,86506.25,87402.6796875,88296.9765625,89188.4921875,90079.4921875,90975.6796875,91880.421875,92790.9296875,93711.5625,94637.2734375,95574.8671875,96529.578125,97492.921875,98466.0625,99437.109375,100393.6015625,101336.9375,102263.046875,103172.71875,104070.5078125,104958.1171875,105840.6328125,106722.2734375
Tulsa - OK,51488.2109375,51657.21875,51658.25,51623.0,51634.6015625,51774.05078125,51970.16015625,52275.0,53137.109375,53884.3203125,54749.2890625,55633.0,56605.609375,57276.41015625,57684.578125,57858.98828125,57334.76953125,56121.1796875,55447.9296875,54895.23828125,54993.0,56694.53125,58105.890625,59696.0,60970.5,61789.4609375,62775.4609375,63396.0,64168.37890625,64629.3515625,64947.01171875,65560.9921875,66491.8671875,67638.2265625,68681.2109375,69657.9921875,70353.8828125,71058.0625,71588.359375,72129.1796875,72280.953125,72446.546875,72793.3515625,73355.4296875,74447.84375,75661.0703125,77089.3515625,78413.03125,79626.578125,80800.921875,81820.640625,82821.5390625,83808.1171875,84772.5234375,85776.40625,86776.4921875,87753.46875,88704.140625,89619.6015625,90510.4609375,91377.546875,92224.2578125,93067.2890625,93910.296875,94755.546875,95611.2109375,96459.78125,97320.421875,98194.828125,99075.03125,99970.53125,100848.953125,101733.3203125,102601.0703125,103444.7890625,104275.203125,105089.0078125,105884.84375,106670.546875,107452.8828125
Vallejo-Fairfield - CA,68797.78125,70357.75,72064.5,73900.0,74505.71875,75245.546875,76124.53125,77133.0,78950.3984375,80884.140625,82695.1171875,84395.0,85483.2421875,86180.953125,86548.171875,86651.9921875,87774.7421875,88172.09375,89118.90625,89927.1484375,89348.328125,89054.8515625,88314.3984375,87770.0078125,88647.03125,89914.3671875,91453.15625,92958.9921875,94453.1484375,96400.453125,98300.8984375,100026.9921875,99448.0078125,98055.25,96272.7578125,94930.0,95671.3984375,96681.3203125,97970.84375,99051.90625,99223.921875,99697.0625,100245.2109375,100984.09375,102013.671875,103136.328125,104362.9296875,105575.796875,106779.046875,107980.609375,109136.1328125,110294.84375,111484.359375,112689.34375,113929.6171875,115189.046875,116446.7890625,117710.2421875,118976.53125,120246.5,121519.859375,122795.3984375,124078.8671875,125374.078125,126680.84375,128003.4609375,129335.921875,130685.296875,132057.34375,133440.78125,134836.765625,136230.59375,137614.265625,138989.15625,140349.9375,141700.203125,143037.953125,144367.359375,145694.5,147023.59375
Ventura - CA,80112.859375,80012.34375,80074.7421875,80135.0,80633.5625,81374.140625,82035.1171875,82857.0078125,83142.5625,83379.1484375,83851.03125,84566.0,86408.71875,88494.0234375,90472.640625,92235.9921875,92406.0390625,91092.078125,90539.2890625,90233.1328125,91051.9609375,93217.078125,94828.390625,96454.0,98081.796875,99605.6328125,101203.453125,102569.0,103638.3515625,105064.40625,106278.5703125,107666.9921875,109431.3828125,110938.8671875,112633.4765625,114237.9921875,115711.7578125,116885.453125,117740.25,118376.3203125,118516.9921875,118910.96875,119396.4921875,120149.6875,121412.921875,122830.171875,124434.640625,125984.8515625,127464.4296875,128917.5,130262.90625,131595.625,132938.796875,134278.359375,135656.03125,137042.453125,138414.84375,139776.984375,141123.8125,142461.875,143794.09375,145125.59375,146466.484375,147819.625,149184.640625,150564.03125,151946.53125,153344.15625,154760.984375,156187.65625,157628.96875,159062.4375,160473.625,161857.6875,163206.5,164524.71875,165822.75,167100.953125,168369.375,169633.90625
Visalia - CA,43235.6484375,44115.48046875,45024.421875,45880.98828125,45937.91015625,46082.33984375,46137.921875,46266.0,46557.66015625,46937.55859375,47713.921875,48817.0,51101.21875,53534.109375,55758.96875,57692.01171875,58193.41015625,57825.44140625,57786.8203125,57714.44140625,57461.21875,57756.01953125,57912.21875,58209.0,59493.30859375,61043.5703125,62860.44140625,64722.01171875,67008.0625,69472.140625,71425.0625,73097.0,72762.5390625,71767.140625,70642.2578125,69879.9921875,70740.4296875,71772.09375,72967.59375,73884.1484375,74153.40625,74569.3828125,74937.1015625,75423.5703125,76202.546875,77050.5234375,78013.21875,78941.4765625,79843.546875,80734.8203125,81562.640625,82392.2265625,83243.46875,84101.5703125,84992.8828125,85894.78125,86787.03125,87676.7109375,88559.75,89438.3984375,90313.7421875,91185.34375,92059.84375,92941.203125,93828.90625,94727.4375,95628.4609375,96540.9375,97468.90625,98403.828125,99348.4296875,100286.34375,101217.421875,102140.1796875,103050.109375,103950.6015625,104839.28125,105716.28125,106586.859375,107456.90625
Washington - DC,93739.578125,94258.34375,94924.2421875,95843.0,96795.6875,97794.046875,98787.453125,99668.9921875,100307.4921875,100884.09375,101542.71875,102180.0,103220.0390625,104260.921875,105005.203125,105658.9921875,105664.7109375,104184.796875,103513.609375,103329.65625,103789.078125,106222.84375,108347.1328125,110355.0,112465.8828125,114168.8203125,115961.15625,117432.0078125,118580.0703125,119764.6796875,120525.9765625,121469.0,122671.0078125,123848.0625,125083.5390625,126244.0,127174.84375,127949.328125,128682.65625,129045.9765625,129098.3984375,129231.609375,129378.1875,129968.7578125,131060.75,132296.34375,133692.59375,135072.15625,136415.828125,137763.546875,139058.171875,140367.75,141696.65625,143034.484375,144404.46875,145783.3125,147152.453125,148513.984375,149860.90625,151194.203125,152523.0,153841.296875,155157.796875,156476.71875,157791.953125,159111.765625,160428.703125,161752.9375,163089.515625,164431.046875,165781.53125,167124.015625,168451.34375,169767.609375,171066.640625,172352.25,173622.984375,174879.59375,176130.0,177379.296875
Wichita - KS,51907.62109375,52393.05859375,53041.3984375,53663.0,53943.21875,54132.69921875,54223.94921875,54431.98828125,54803.33984375,55345.98828125,56091.69921875,56909.0,57891.76953125,58709.078125,59368.1484375,59779.0,59473.1015625,57896.30078125,56996.2109375,56576.08984375,56460.83984375,58476.171875,59939.359375,61131.0,63137.91015625,64308.37109375,65697.9296875,67012.0,67157.8984375,67354.78125,67353.59375,67434.0,68566.5390625,69857.421875,70913.203125,71810.0,72294.1171875,72922.46875,73864.4375,74828.7265625,75541.1875,75915.1328125,76083.609375,76461.34375,77252.0703125,78190.5703125,79312.6171875,80378.8828125,81380.453125,82361.2578125,83245.578125,84121.6171875,85006.140625,85883.0390625,86793.453125,87708.09375,88606.3984375,89491.65625,90359.421875,91215.2890625,92063.1484375,92905.2109375,93749.6171875,94600.7578125,95457.9921875,96325.4609375,97193.6171875,98072.8671875,98965.96875,99865.7890625,100777.3125,101680.40625,102579.78125,103466.4921875,104334.9921875,105190.671875,106034.25,106865.171875,107689.59375,108513.1484375
Winston-Salem - NC,45669.1015625,46273.26171875,46970.23828125,47711.01171875,48226.23046875,48687.3203125,48978.87890625,49162.0,48941.62890625,48760.5703125,48605.87109375,48699.0,49556.73828125,50505.109375,51508.48046875,52322.0,52560.62890625,51999.62890625,51984.16015625,52227.30078125,52899.6796875,54634.62890625,56052.6796875,57392.0,58691.37890625,59652.51953125,60669.328125,61555.98828125,62438.609375,63271.12890625,63869.921875,64406.0,64730.671875,65110.98828125,65444.51171875,65903.0078125,66437.84375,66903.3828125,67452.2890625,67939.2890625,68203.109375,68549.578125,68813.0390625,69083.828125,69576.59375,70144.578125,70788.84375,71439.359375,72087.5703125,72742.2734375,73376.2578125,74018.1875,74684.3515625,75360.6796875,76059.6171875,76770.453125,77480.1796875,78194.203125,78909.96875,79626.7890625,80344.1015625,81062.1484375,81783.2734375,82509.8515625,83240.71875,83979.2109375,84722.2265625,85472.9296875,86236.421875,87004.7734375,87777.7734375,88546.953125,89304.6015625,90054.96875,90795.9765625,91529.2890625,92253.5078125,92971.1796875,93685.90625,94400.828125
Worcester - MA,66431.359375,67282.2265625,68411.8125,69295.0,69663.4765625,69954.2890625,70116.8671875,70402.0,70694.59375,70960.1328125,71337.8203125,71853.0,73660.3671875,75394.546875,76893.8828125,78345.0078125,78475.6015625,78263.296875,78601.9296875,79437.84375,80719.328125,82571.921875,84143.8515625,84952.0,85365.6484375,85474.4609375,85497.53125,86258.0,87805.109375,89944.0078125,92226.046875,94098.9921875,95269.5703125,96004.7890625,96427.390625,96602.0,97177.5234375,97709.40625,98429.328125,99276.53125,99619.21875,100036.859375,100413.5625,100896.3828125,101739.296875,102667.75,103703.140625,104716.78125,105701.578125,106684.78125,107620.859375,108564.9921875,109533.703125,110510.5,111516.0625,112532.0390625,113538.8515625,114543.7890625,115542.3828125,116536.171875,117526.8828125,118511.25,119496.2734375,120486.03125,121480.953125,122487.0,123497.3671875,124518.2578125,125552.90625,126593.40625,127640.6875,128682.53125,129713.703125,130736.25,131746.421875,132746.8125,133735.09375,134712.3125,135685.09375,136656.640625
York - PA,59384.48828125,60429.78125,61445.1015625,62462.0,62764.8515625,63017.0390625,63263.2109375,63519.0,63885.8515625,64304.0390625,64760.01171875,65239.0,66276.796875,67324.859375,68223.5625,69172.0,69389.6875,68783.1796875,68926.6015625,69088.640625,69597.203125,70980.3203125,71828.34375,72949.0,74650.8515625,76566.8828125,78568.8203125,80130.0,80844.953125,81156.9765625,81227.078125,81362.0,81340.109375,81388.7890625,81446.890625,81453.0078125,82184.7890625,82928.953125,83791.15625,84728.0390625,85182.1484375,85663.0625,86018.328125,86423.46875,87078.6484375,87798.7109375,88597.9765625,89392.9921875,90180.921875,90967.9765625,91730.71875,92501.6171875,93299.578125,94111.8984375,94947.75,95795.0,96640.078125,97489.6796875,98340.5703125,99192.7578125,100045.6328125,100898.3828125,101755.671875,102619.578125,103490.0078125,104370.171875,105255.4296875,106150.453125,107059.796875,107975.2265625,108896.6484375,109816.0234375,110725.3125,111629.828125,112526.296875,113415.6328125,114293.5703125,115164.3515625,116032.453125,116901.0390625
Youngstown - OH,43601.26953125,44075.44140625,44613.0,44981.0,45106.5703125,45254.28125,45226.23046875,45382.0,45704.76171875,46214.80078125,46905.30078125,47476.0,48066.9296875,48327.7109375,48454.921875,48558.0,48405.48828125,47541.71875,47413.640625,47400.359375,47725.66015625,49218.28125,50173.44921875,51194.0,52306.421875,53211.328125,54013.078125,54505.98828125,53860.48046875,52890.69140625,51948.23046875,51349.98828125,52537.44140625,54246.55078125,56065.828125,57812.0,58677.46875,59244.828125,59704.12890625,59964.359375,60037.1796875,60125.33984375,60164.6796875,60367.55859375,60849.26171875,61412.0390625,62086.03125,62738.6484375,63366.359375,63988.3984375,64556.859375,65129.55078125,65722.5390625,66320.078125,66945.8125,67578.5078125,68203.96875,68826.046875,69440.6171875,70051.203125,70657.09375,71259.8828125,71865.59375,72476.2578125,73090.1484375,73711.640625,74333.8984375,74963.2109375,75605.1171875,76250.46875,76901.609375,77545.203125,78183.46875,78815.0703125,79436.5,80051.7578125,80654.609375,81247.6171875,81834.6328125,82419.2421875
